basin,arch,loss,n_seeds,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
407220,lstm,logmse,1,0.5982920780823832,0.7369742604192345,0.4431760373296023,0.7595628415300546,-0.24981729909461486,0.7595628415300546,0.8678451950701845,0.6216216216216216,0.4607736691448868,0.7181942544459644,0.10564160200368687,,0.6959311813335137,0.6524663750583877,-0.13868218233685137,3652,37,0.7806681270536692,0.1,6,0.06,6,0.09587728284883903,0.10416996305892164,0.9638552447202322,0.0,0.179676172339728,-0.7394989958439826,-0.06380476925101108,0.10221143044642489,0.04140036832018501,-66.70526954456771,1.6117831783511885,0.905717300077829,0.06627699118029584,2352.463940383194,139.18623626670274,-77.07175196222556,-2.9286031275996416e+17,-75.85221484250864,-85.30740595062305,0.0,0.0,-30.50815008507062
407230,lstm,logmse,1,0.3110943857343048,0.4633159945092407,0.179631780538545,0.4808743169398907,0.04726532998629595,0.4808743169398907,0.1766234227250739,0.35135135135135137,0.19372359999384042,0.4637482900136799,0.019932720092399873,,0.40908529009967776,0.3916229499704017,-0.1522216087749359,3652,37,0.5769441401971522,0.32,6,0.06,6,0.19486848547223487,0.20469281505198947,0.9426412225864655,0.0,0.6448707739699278,0.49531775059745287,0.5409277856867385,0.5321299155910886,0.7288175229779983,1.6693127621188075,0.6648578585899498,0.5959271985990171,0.439794976009076,750.9112565428752,81.81705801993556,-20.598908108307217,-0.0,5.4724864297419575,-29.678016062183293,0.0,0.0,33.9586203092328
407253,lstm,logmse,1,0.26974417670476103,0.7644566094801775,0.2582773706141497,0.9672131147540983,-0.07536093208021,0.9672131147540983,0.386980146202242,1.0,0.19424022810591257,0.9671682626538988,0.16846359193156585,,0.48597918399080176,0.4442934103538541,-0.49471243277541643,3652,37,0.2502738225629792,0.08,6,0.28,6,0.33995071674059024,0.3501359387913666,0.9977868371570973,0.0,0.37243611170458035,0.3722785511361312,0.42061271916706855,0.4445544663459615,0.7859042671992952,-5.463497934518988,0.5032547630732475,0.7921893007958511,0.3422176964347451,1438.024156737951,97.19583679816037,-26.643423029752448,-765.7294368762662,-64.6754135618716,-39.02026918604944,293588638305.66406,598585605621.3379,35.45119401872859
408200,lstm,logmse,1,0.761249817564355,0.17051256760668282,0.8287108954114415,0.01092896174863388,-0.5656816710407064,0.01092896174863388,0.4778757734732724,0.0,0.8437316333990009,0.016415868673050615,0.0107807141789328,0.4967101579506034,0.48613778509716027,-0.31898116436325075,0.5907372499576722,3652,37,0.4882256297918949,0.06,6,0.36,6,0.6299573001146235,0.6412319885741777,0.7672880781785745,,-5.342587492116469,0.02986845151867268,-1.3102873583942203,-0.21089479584723736,-0.22678604005073044,105.05340384780845,0.3263951038182058,2.518449422187483,-0.6007084866602803,7764.029055982033,97.2275570194321,111.01182724091237,-0.0,-99.9999999999774,103.43509710538447,0.0,0.0,-14.993198351770744
408202,lstm,logmse,1,0.6154138862219823,0.8280205315271727,0.4665672054739193,0.8797814207650273,-0.03378866594129657,0.8797814207650273,0.7847793280794715,0.8378378378378378,0.4923708063777662,0.8399452804377565,0.05542727356059877,,0.7373970815369935,0.7090324816473906,-0.21260664530519036,3652,37,0.5197152245345017,0.09,6,0.15,6,0.06501179403408629,0.07488871912304433,0.7891301171908904,0.0,0.3489508060828216,-0.3983993274120501,0.4346719676785752,0.5123628572283709,0.5351715817887583,-18.79890847913314,0.8532285341923964,0.8068761949129363,-0.055866833347307576,1794.9736099609217,147.4794163073988,-50.60430876881476,-6.888749869791771e+17,-84.17611733451696,-72.12779905028,0.0,119304656982.42188,-8.11275166601895
410057,lstm,logmse,1,0.13087881736650675,0.1722038567125102,0.153764882667467,0.27502565005251056,-0.1066020178767709,-0.0658549465055841,0.21563068455206966,0.4147321028785825,0.1350944358388837,0.19975714861359206,0.8483017969063793,0.07741485230422802,0.1372224010429098,0.008998065380309827,-0.041325039346003456,3652,37,0.0,0.6,6,0.06,6,0.9416490319940328,0.9430502472090838,0.9119686377898095,0.9209361634455389,0.6615338623767645,0.9011026191552984,0.6450511781072656,0.6698659946247064,0.925120713124558,-4.037585511853122,0.9033229945871162,0.5817784265708342,0.718210326686906,29.306786085477903,27.444480208581968,-21.326189386713285,-54.03095137407872,-6.2773289638366885,-37.69150659959337,23.70340662711851,11.014479260674966,2.5084005239207277
410061,lstm,logmse,1,0.17035446766517587,0.3326068527487336,0.20593509873370824,0.5155012051031707,-0.12783211590088148,0.5050039655246861,0.1974182699489926,0.8976704747935276,0.14337590911764234,0.3837708648286774,0.33161790344771547,,0.22849262429762351,0.143448314089095,-0.16225238508355772,3652,37,0.002190580503833516,0.07,6,0.06,6,0.6287080667452599,0.6378092357887969,0.93807223505871,0.40356058715767845,0.6877873246138195,0.737515790475978,0.5693682359964519,0.5510678839052676,0.8656808279134232,3.3561591183627604,0.8000440941681736,0.5587599443286718,0.603324489007885,89.78805376100644,45.6985248595247,-23.95477899354604,82.35049052597395,-22.08345307841411,-35.274017273166145,136.29978716826113,87.11326160650854,5.698194713982123
410705,lstm,logmse,1,0.3108637673049546,0.6085489465109287,0.22659980397657045,0.3825136612021858,0.04614785001508539,0.3825136612021858,0.2140249120522561,0.5135135135135135,0.20813822678443064,0.6850378639838447,0.030341376804312113,,0.4816592796877825,0.340509142132692,-0.29768517920597415,3652,37,0.08625410733844469,0.28,6,0.09,6,0.6135607231488538,0.6219682540391408,0.9173795390701885,0.0,0.8257763506494418,0.5533617395876708,0.7169488016330363,0.6284139093545755,0.7526231683102721,15.701757446393268,0.38806193293453195,0.41740106534430205,0.45094635036607256,1306.1346052653173,96.33185593755643,-7.799676365968569,-44.00494226536017,-51.40243864199215,-17.068479355081028,0.0,-99.99999884192246,16.722549770587463
410730,lstm,logmse,1,0.147363159484231,0.15175685426208488,0.19422164365585368,0.19004654934510795,-0.13560819255209994,-0.026702277445960966,0.2504253898337219,0.15811285863480432,0.16013295919914067,0.15913637587763582,,,0.14067451437524153,-0.0432025465570168,-0.004393694777853868,3652,37,0.0,0.06,6,0.07,6,0.9296805884069199,0.9264456220690376,0.8091049588489868,0.987713850999886,0.716946316258557,0.8975805718588132,0.6853795967927265,0.7622926885084044,0.8630193145340395,-12.64594305697492,0.6340750447059236,0.5320278975217774,0.715632573967769,27.471685021976395,28.134902875048322,-20.808885620289306,13.650986717729868,-13.91329237928136,-32.63564973730235,-9.72723817447533,-16.343666259012174,1.5032375502756599
410731,lstm,logmse,1,0.21941818950345318,0.46570299387488107,0.23582523956477072,0.8756922199601226,-0.05559435056540232,0.5150364822552046,0.26031619602090095,0.8378378378378378,0.16853400750268824,0.5548745369457228,0.10004369374870206,,0.31008514995821657,0.22650097067338051,-0.24628480437142788,3652,37,0.03806133625410734,0.07,6,0.07,6,0.6288100836520802,0.638522419268269,0.986868988520534,0.5948452808369277,0.6578627022640048,0.7261905653702143,0.7084778090353775,0.6324001724654749,0.751528180240131,22.08994564364958,0.45024406009289464,0.5849250359969175,0.45692331463670055,421.31363674482157,62.01702999164328,3.3234676056026693,-17.31833654495514,-21.659541184152644,-9.008697863353563,5171.806459555506,127.8023040642679,3.2888816627115447
410734,lstm,logmse,1,0.24238806185528464,0.6258747525540408,0.1861124662394069,0.8375610788758427,0.09483075253066503,0.8375610788758427,0.21226034472690786,0.7837837837837838,0.17625083223484053,0.7905345552851586,,,0.4108842075235614,0.37059112065567634,-0.3834866906987562,3652,37,0.03943044906900329,0.54,6,0.1,6,0.5361171942869332,0.5456205709866434,0.8878267870031499,0.0,0.6856695284157144,0.43814672666408694,0.4854726063708462,0.4631732852315408,0.5009331872986136,47.546877421867606,0.4441614848990416,0.5606518274154519,0.3502025019893382,1243.349000407829,82.17684150471229,28.18339187312977,-35.44505447881519,-40.49925383138751,15.430318224524813,3843.037865291826,1010.8200743081644,2.450930380407106
410761,lstm,logmse,1,0.21302175397531842,0.4149996152181642,0.22994985738083717,0.7599216352053199,-0.14421698326736615,0.22840897708149988,0.2092188906310485,0.7549397830537692,0.2018969190839334,0.5146891139519191,0.7148683186603166,,0.2795032128186803,0.06900146218410606,-0.20197786124284578,3652,37,0.002738225629791895,0.12,6,0.06,6,0.893039163200921,0.8928989621093305,0.8303483250844816,0.9090444915946193,0.6339180018206052,0.7766874192142662,0.7099067972238372,0.7502504258183642,0.8783204916645069,3.730435480591852,0.2242069240026409,0.6050471040996682,0.5448986393653728,697.1281778958933,55.900642563736156,6.1819054164029374,-2.2529351845643633,-22.332333221845303,2.013708759644784,117.97269498760774,87.83144421541033,0.3844117804687249
412028,lstm,logmse,1,0.22532634897170845,0.6208973755854815,0.1959714133500861,0.825136612021858,0.01977186291790524,0.825136612021858,0.21369044536743298,0.7567567567567568,0.18207243891742236,0.8705078344305731,0.039540513613253635,,0.3905719561282595,0.32748201073614136,-0.3955710266137731,3652,37,0.14786418400876233,0.66,6,0.15,6,0.4851978858520959,0.4951124918659391,0.9569438933832881,0.0,0.7519424785246187,0.6468733083474749,0.7956816562353475,0.7941476205774526,0.810097760392637,15.528784683207878,0.2228769390347454,0.4980537335221787,0.5405490413045915,3372.7062209016935,78.11439122565187,2.3088287999886834,-135.33234922350613,-31.755767760436488,-8.34979667751719,424301624298.0957,685727596282.959,10.13247009952852
412050,lstm,logmse,1,0.3017027590296136,0.5479969765349567,0.43842329488869825,0.7730723601454362,-0.32222118185987464,0.45941007979560056,0.3049661187504072,0.6216216216216216,0.26385804333005963,0.6785105574539199,0.32295077640599645,,0.393756229617721,0.24632334211942444,-0.24629421750534314,3652,37,0.012869660460021906,0.06,6,0.06,6,0.6412019132277805,0.6438691519297653,0.9310433094699814,0.6489543155853204,0.168531492341508,0.32534245017441066,0.5784099557529172,0.631147666510675,0.6247910569097042,16.906864826244146,0.6349924960787936,0.9118489500232437,0.23937703113003128,581.2176708620384,78.75124592354423,9.01403368461763,-9.930535238044591,-24.900655321574746,4.462388553708921,128.4656875788809,215.88207900413315,0.2886791090502632
412066,lstm,logmse,1,0.20234951764427714,0.552259630269393,0.1731863686101118,0.7759562841530054,-0.015177201382383999,0.7759562841530054,0.21341316693112108,0.6756756756756757,0.15706901292937378,0.7785482339207564,0.12990471282180163,,0.34531507572114933,0.2719209116431222,-0.34991011262511584,3652,37,0.06818181818181818,0.61,6,0.08,6,0.6059051525951634,0.6157193051922258,0.9731174296372839,0.029380547251539692,0.7860226275097196,0.73667135450525,0.8513738364752572,0.8137864539538021,0.8646862870716117,7.620329353728522,0.27867410662668723,0.4625768827884511,0.5940680340674083,514.0458990680188,69.06301514422985,-11.074075259954977,-46.117295873270386,-23.18453356260937,-19.216088468782438,424301624298.0957,2081.63454204144,10.887073439303881
415207,lstm,logmse,1,0.44719210256386926,0.5696299291462089,0.2292659326104841,0.44808743169398907,-0.06120473017163386,0.44808743169398907,0.26618118337231583,0.5135135135135135,0.24686024516618152,0.4021887824897401,0.07314884107250559,,0.5726529757368904,0.5415848747083722,-0.12243782658233965,3652,37,0.27683461117196057,0.25,6,0.15,6,0.16863937735308568,0.17815300047086144,0.9791697548348874,0.0,0.5762032145139344,0.09517617013272195,0.49184041423655145,0.4799926467655763,0.7221223051537993,2.471869496509084,0.553581623721913,0.6509967630380857,0.28779268547531944,5715.833981115167,114.53059514737795,-32.689508795165274,-1379.3027045698468,-67.15424889418658,-43.54707391469195,0.0,0.0,35.86624266274176
415226,lstm,logmse,1,0.1793763633232526,0.0295824748474286,0.7405718905583465,0.0546448087431694,-0.507799294959382,0.0546448087431694,0.6378654377353059,0.02702702702702703,0.23464385221912096,0.03283173734610123,,0.9877275146987893,0.066682545446927,-0.005730358975237378,0.149793888475824,3652,37,0.9449616648411829,0.06,6,0.1,6,0.6951587271901211,0.7351744405877316,0.7354353794898693,,0.40612950735040376,0.3548083356528041,0.12968176131518516,0.36708420871835845,0.215397726090494,-54.82808471279247,0.6864218357501886,0.7706299323602712,0.13424256842843796,234.2098836384059,13.336509089385402,-55.570542436638846,-0.0,0.0,-64.46758830143617,0.0,0.0,22.684539509043606
415237,lstm,logmse,1,0.36278002870338927,0.26897912095290055,0.33983601573021216,0.2677595628415301,-0.05547103192076132,0.2677595628415301,0.36356550597235027,0.24324324324324326,0.35934788351815455,0.23392612859097128,0.09997265224753565,,0.3204337008062622,0.2722563075773597,0.09380090775048872,3652,37,0.6804490690032858,0.1,6,0.06,6,0.18793764226035128,0.19556364852445063,0.9827971464679992,0.0,0.4739955653548652,0.37323061386106415,0.4858936106958309,0.5074592884337856,0.6968176634344825,-4.4241870415492,0.5631556667672737,0.725261631857866,0.19006244273296413,1036.8157656466506,64.08674016125245,-18.128619677474372,-0.0,12.965951154324042,-25.678716393501496,0.0,0.0,40.346314355209095
416003,lstm,logmse,1,0.2595340096862234,0.538180566319308,0.24190476802820354,0.6666666666666666,-0.12540985956009257,0.6666666666666666,0.21442089742516687,0.7837837837837838,0.2303432764812321,0.7197631613366039,0.7488517497417434,,0.3755665838239255,0.14610587919871496,-0.2786465566330846,3652,37,0.10679079956188389,0.66,6,0.11,6,0.7639226063986118,0.7738836689825892,0.9724536136118991,0.0,0.6211331330739007,0.7645803581084232,0.4493996699779258,0.5333380401202896,0.752386221668756,-15.79124154000562,1.4776080899990385,0.6155216218185184,0.511933680230633,354.01423166017014,75.11331676478497,-23.922544675491267,-49.528912945624775,-21.298420173432884,-29.67497575633155,0.0,250017642974.85352,15.182315824083485
416008,lstm,logmse,1,0.34350731081152464,0.36637059275254924,0.3558173706643843,0.15846994535519127,-0.2956855679568257,0.15846994535519127,0.5553757678071864,0.21621621621621623,0.28512257721134415,0.1491108071135431,0.2597142814501127,0.252650429805202,0.38505528048418697,0.0464772335061769,-0.022863281941024605,3652,37,0.20153340635268346,0.36,6,0.21,6,0.7736098187421937,0.7682141205892333,0.6996591040566441,,0.54876715156093,0.8272375551615353,0.5329974339514936,0.6056838601716572,0.6582155662352251,-29.389447061070328,0.7121956439615214,0.6717386757058655,0.40812957708517794,269.63364824523126,77.0110560968373,-39.5031860102417,87.50999426555826,2.6284637498495314,-53.80758471691176,0.0,0.0,-6.739204942740997
418005,lstm,logmse,1,0.24342942398135015,0.31002660407615956,0.19448416978809968,0.04918032786885246,-0.0239289122472859,0.04918032786885246,0.23523421774572845,0.02702702702702703,0.20560977334291125,0.3111195463838286,0.06468910307877339,0.14106930127539158,0.3053691770608294,-0.037260396719709515,-0.06659718009480942,3652,37,0.1328039430449069,0.61,6,0.09,6,0.9586680622691387,0.9601075836667922,0.9842783657362784,,0.7246263676727948,0.8560870774926173,0.735139116388261,0.6987532631646796,0.8787770382355691,5.900613196796559,0.48329621518135046,0.5247605476092931,0.5275332725497455,327.64966551952426,61.07383541216592,-8.674881237492446,55.9946309942717,6.679566653388414,-20.51547594034197,0.0,0.0,9.099877923526746
418014,lstm,logmse,1,0.27661545284492317,0.41563795467384274,0.26219456666596475,0.25136612021857924,-0.12271208074356267,0.25136612021857924,0.3684747778168379,0.32432432432432434,0.2222717015925351,0.47561049073774675,,0.6973232608558638,0.3584103585950969,-0.02384422540672807,-0.13902250182891956,3652,37,0.12979189485213583,0.4,6,0.13,6,0.8634348418166098,0.8628982720462375,0.9579643084311463,0.0,0.6831659693307495,0.7965602915387461,0.7223187559018136,0.7643828102483903,0.8454458942380089,-7.240481434813265,0.40064866663693816,0.5628801210464361,0.4819741780924959,597.0158723953305,71.6820717190193,-8.466270722795883,9.53326426911418,-6.18124725315348,-23.72325200596757,0.0,0.0,7.876911573934324
419005,lstm,logmse,1,0.20423496792885437,0.38468690098774744,0.20182175773108108,0.728949766051176,-0.12459253412798024,-0.238500623227796,0.2988277620618286,0.43243243243243246,0.18712734407655432,0.48165045954853125,0.8279627615107471,0.1614519874143,0.2658652482575219,0.001652571339181422,-0.18045193305889307,3652,37,0.007119386637458927,0.46,6,0.06,6,0.9718952401215907,0.9725410069595294,0.9528567167189227,0.9582365909504332,0.6925143267180844,0.8502214772701309,0.5750440141722812,0.6495462508110166,0.8139714051332849,-12.011967515910316,0.41498854649047845,0.554513907203341,0.5938553334240436,75.5740684571386,53.17304965150436,-33.46162642817266,5.551292576622883,-0.04592167791752627,-44.960979268984325,8.12098297519243,28.55056097128891,15.472582001389545
